id,decorated_length,token_length,base_length,unknown_char_count,unknown_char_fraction,slash_mod_count,has_slash_mod,star_count,star_density,terminal_star_count,mod_density_5p,mod_density_middle,mod_density_3p,gc_fraction,au_fraction,purine_fraction,pyrimidine_fraction,terminal_gc_count,longest_homopolymer_run,longest_gc_run,max_gc_window_10,repeated_dinucleotide_count,longest_star_run,longest_slash_mod_run,longest_methyl_run,longest_lna_run,longest_rna_run,longest_modified_token_run,base_A_count,base_A_fraction,base_C_count,base_C_fraction,base_G_count,base_G_fraction,base_U_count,base_U_fraction,base_T_count,base_T_fraction,token_rA_count,token_rA_fraction,longest_rA_run,token_rC_count,token_rC_fraction,longest_rC_run,token_rG_count,token_rG_fraction,longest_rG_run,token_rU_count,token_rU_fraction,longest_rU_run,token_mA_count,token_mA_fraction,longest_mA_run,token_mC_count,token_mC_fraction,longest_mC_run,token_mG_count,token_mG_fraction,longest_mG_run,token_mU_count,token_mU_fraction,longest_mU_run,token_lA_count,token_lA_fraction,longest_lA_run,token_lC_count,token_lC_fraction,longest_lC_run,token_lG_count,token_lG_fraction,longest_lG_run,token_lU_count,token_lU_fraction,longest_lU_run,token_lT_count,token_lT_fraction,longest_lT_run,star_first_position,star_last_position,star_mean_position,star_position_std,star_first_fraction,star_last_fraction,star_mean_fraction,star_span_fraction,star_count_5p,star_count_middle,star_count_3p,star_density_5p,star_density_middle,star_density_3p,slash_mod_first_position,slash_mod_last_position,slash_mod_mean_position,slash_mod_position_std,slash_mod_first_fraction,slash_mod_last_fraction,slash_mod_mean_fraction,slash_mod_span_fraction,slash_mod_count_5p,slash_mod_count_middle,slash_mod_count_3p,slash_mod_density_5p,slash_mod_density_middle,slash_mod_density_3p,methyl_first_position,methyl_last_position,methyl_mean_position,methyl_position_std,methyl_first_fraction,methyl_last_fraction,methyl_mean_fraction,methyl_span_fraction,methyl_count_5p,methyl_count_middle,methyl_count_3p,methyl_density_5p,methyl_density_middle,methyl_density_3p,lna_first_position,lna_last_position,lna_mean_position,lna_position_std,lna_first_fraction,lna_last_fraction,lna_mean_fraction,lna_span_fraction,lna_count_5p,lna_count_middle,lna_count_3p,lna_density_5p,lna_density_middle,lna_density_3p,rna_first_position,rna_last_position,rna_mean_position,rna_position_std,rna_first_fraction,rna_last_fraction,rna_mean_fraction,rna_span_fraction,rna_count_5p,rna_count_middle,rna_count_3p,rna_density_5p,rna_density_middle,rna_density_3p,modified_token_first_position,modified_token_last_position,modified_token_mean_position,modified_token_position_std,modified_token_first_fraction,modified_token_last_fraction,modified_token_mean_fraction,modified_token_span_fraction,modified_token_count_5p,modified_token_count_middle,modified_token_count_3p,modified_token_density_5p,modified_token_density_middle,modified_token_density_3p
613828431,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.2857142857142857,0.22857142857142856,0.9722222222222222,0.38,0.62,0.5,0.5,0,5,2,0.7,7,1,0,29,0,28,35,30,0.3,18,0.18,20,0.2,32,0.32,32,0.32,16,0.1509433962264151,4,8,0.07547169811320754,2,8,0.07547169811320754,2,21,0.19811320754716982,4,14,0.1320754716981132,5,10,0.09433962264150944,2,12,0.11320754716981132,2,11,0.10377358490566038,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,105,68.46808510638297,28.88336859577784,0.0,1.0,0.6520770010131711,1.0,7,8,32,0.2,0.22857142857142856,0.8888888888888888,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,70,38.339622641509436,20.697227410914486,0.05714285714285714,0.6666666666666666,0.3651392632524708,0.6095238095238096,25,27,1,0.7142857142857143,0.7714285714285715,0.027777777777777776,0,105,66.66037735849056,32.29693799156795,0.0,1.0,0.6348607367475292,1.0,10,8,35,0.2857142857142857,0.22857142857142856,0.9722222222222222
613828430,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.2857142857142857,0.22857142857142856,0.9722222222222222,0.38,0.62,0.5,0.5,0,5,2,0.7,6,1,0,29,0,28,35,30,0.3,18,0.18,20,0.2,32,0.32,32,0.32,16,0.1509433962264151,4,8,0.07547169811320754,2,8,0.07547169811320754,2,21,0.19811320754716982,4,14,0.1320754716981132,5,10,0.09433962264150944,2,12,0.11320754716981132,2,11,0.10377358490566038,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,105,68.46808510638297,28.88336859577784,0.0,1.0,0.6520770010131711,1.0,7,8,32,0.2,0.22857142857142856,0.8888888888888888,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,70,38.339622641509436,20.697227410914486,0.05714285714285714,0.6666666666666666,0.3651392632524708,0.6095238095238096,25,27,1,0.7142857142857143,0.7714285714285715,0.027777777777777776,0,105,66.66037735849056,32.29693799156795,0.0,1.0,0.6348607367475292,1.0,10,8,35,0.2857142857142857,0.22857142857142856,0.9722222222222222
613828428,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.08571428571428572,0.9722222222222222,0.38,0.62,0.5,0.5,0,5,2,0.7,7,1,0,33,0,61,38,30,0.3,18,0.18,20,0.2,32,0.32,32,0.32,19,0.1792452830188679,4,9,0.08490566037735849,2,11,0.10377358490566038,2,23,0.2169811320754717,4,11,0.10377358490566038,5,9,0.08490566037735849,2,9,0.08490566037735849,2,9,0.08490566037735849,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,77.60526315789474,24.225410184658553,0.0,0.9809523809523809,0.7390977443609023,0.9809523809523809,3,3,32,0.08571428571428572,0.08571428571428572,0.8888888888888888,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,37.11290322580645,19.50773613186919,0.05714285714285714,1.0,0.3534562211981567,0.9428571428571428,29,32,1,0.8285714285714286,0.9142857142857143,0.027777777777777776,0,104,74.18181818181819,30.25818651604338,0.0,0.9904761904761905,0.7064935064935065,0.9904761904761905,6,3,35,0.17142857142857143,0.08571428571428572,0.9722222222222222
613828421,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.2857142857142857,0.22857142857142856,0.9722222222222222,0.39,0.61,0.53,0.47,1,5,2,0.7,10,1,0,29,0,28,35,32,0.32,18,0.18,21,0.21,29,0.29,29,0.29,18,0.16981132075471697,4,9,0.08490566037735849,2,9,0.08490566037735849,2,17,0.16037735849056603,4,14,0.1320754716981132,5,9,0.08490566037735849,2,12,0.11320754716981132,2,12,0.11320754716981132,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,105,68.46808510638297,28.88336859577784,0.0,1.0,0.6520770010131711,1.0,7,8,32,0.2,0.22857142857142856,0.8888888888888888,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,70,38.339622641509436,20.697227410914486,0.05714285714285714,0.6666666666666666,0.3651392632524708,0.6095238095238096,25,27,1,0.7142857142857143,0.7714285714285715,0.027777777777777776,0,105,66.66037735849056,32.29693799156795,0.0,1.0,0.6348607367475292,1.0,10,8,35,0.2857142857142857,0.22857142857142856,0.9722222222222222
613828427,200,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.2571428571428571,0.22857142857142856,0.9722222222222222,0.39,0.61,0.53,0.47,1,5,2,0.7,10,1,0,29,0,28,35,32,0.32,18,0.18,21,0.21,29,0.29,29,0.29,15,0.14150943396226415,4,8,0.07547169811320754,2,9,0.08490566037735849,2,16,0.1509433962264151,4,14,0.1320754716981132,5,9,0.08490566037735849,2,12,0.11320754716981132,2,11,0.10377358490566038,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,105,69.8695652173913,27.569366029874985,0.0,1.0,0.6654244306418219,1.0,6,8,32,0.17142857142857143,0.22857142857142856,0.8888888888888888,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,8,70,41.3125,19.455243776850153,0.0761904761904762,0.6666666666666666,0.39345238095238094,0.5904761904761905,20,27,1,0.5714285714285714,0.7714285714285715,0.027777777777777776,0,105,67.86538461538461,31.40371661379849,0.0,1.0,0.6463369963369963,1.0,9,8,35,0.2571428571428571,0.22857142857142856,0.9722222222222222
613828433,203,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.2571428571428571,0.22857142857142856,0.9722222222222222,0.38,0.62,0.5,0.5,0,5,2,0.7,6,1,0,29,0,28,35,30,0.3,18,0.18,20,0.2,32,0.32,32,0.32,15,0.14150943396226415,4,8,0.07547169811320754,2,8,0.07547169811320754,2,20,0.18867924528301888,4,14,0.1320754716981132,5,9,0.08490566037735849,2,12,0.11320754716981132,2,11,0.10377358490566038,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,105,69.8695652173913,27.569366029874985,0.0,1.0,0.6654244306418219,1.0,6,8,32,0.17142857142857143,0.22857142857142856,0.8888888888888888,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,8,70,39.588235294117645,20.09602094122433,0.0761904761904762,0.6666666666666666,0.37703081232492996,0.5904761904761905,23,27,1,0.6571428571428571,0.7714285714285715,0.027777777777777776,0,105,67.86538461538461,31.40371661379849,0.0,1.0,0.6463369963369963,1.0,9,8,35,0.2571428571428571,0.22857142857142856,0.9722222222222222
614849311,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.4,0.6,0.53,0.47,0,5,3,0.7,10,1,0,1,0,93,6,28,0.28,15,0.15,25,0.25,32,0.32,32,0.32,28,0.2641509433962264,5,15,0.14150943396226415,2,24,0.22641509433962265,3,27,0.25471698113207547,4,0,0.0,0,0,0.0,0,1,0.009433962264150943,1,5,0.04716981132075472,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
613828429,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.2857142857142857,0.22857142857142856,0.9722222222222222,0.38,0.62,0.48,0.52,0,5,2,0.7,6,1,0,29,0,28,35,28,0.28,18,0.18,20,0.2,34,0.34,34,0.34,16,0.1509433962264151,4,8,0.07547169811320754,2,8,0.07547169811320754,2,21,0.19811320754716982,4,12,0.11320754716981132,5,10,0.09433962264150944,2,12,0.11320754716981132,2,13,0.12264150943396226,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,105,68.46808510638297,28.88336859577784,0.0,1.0,0.6520770010131711,1.0,7,8,32,0.2,0.22857142857142856,0.8888888888888888,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,70,38.339622641509436,20.697227410914486,0.05714285714285714,0.6666666666666666,0.3651392632524708,0.6095238095238096,25,27,1,0.7142857142857143,0.7714285714285715,0.027777777777777776,0,105,66.66037735849056,32.29693799156795,0.0,1.0,0.6348607367475292,1.0,10,8,35,0.2857142857142857,0.22857142857142856,0.9722222222222222
614041453,312,159,153,0,0.0,0,0,6,0.03773584905660377,0,0.11320754716981132,0.0,0.11320754716981132,0.49019607843137253,0.5098039215686274,0.5816993464052288,0.41830065359477125,1,6,3,0.8,7,1,0,1,0,146,6,43,0.28104575163398693,29,0.1895424836601307,46,0.3006535947712418,35,0.22875816993464052,35,0.22875816993464052,42,0.2641509433962264,5,29,0.18238993710691823,3,45,0.2830188679245283,3,31,0.1949685534591195,3,1,0.006289308176100629,1,0,0.0,0,1,0.006289308176100629,1,4,0.025157232704402517,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,156,78.5,75.51765797922144,0.006329113924050633,0.9873417721518988,0.49683544303797467,0.9810126582278481,3,0,3,0.05660377358490566,0.0,0.05660377358490566,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,157,78.5,76.51742720888272,0.0,0.9936708860759493,0.49683544303797467,0.9936708860759493,3,0,3,0.05660377358490566,0.0,0.05660377358490566,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,158,79.04081632653062,42.50728269751912,0.0379746835443038,1.0,0.5002583311805735,0.9620253164556962,47,53,47,0.8867924528301887,1.0,0.8867924528301887,0,157,78.5,76.01918617471952,0.0,0.9936708860759493,0.49683544303797467,0.9936708860759493,6,0,6,0.11320754716981132,0.0,0.11320754716981132
614041454,318,162,156,0,0.0,0,0,6,0.037037037037037035,0,0.1111111111111111,0.0,0.1111111111111111,0.5128205128205128,0.48717948717948717,0.5512820512820513,0.44871794871794873,1,6,4,0.8,7,1,0,1,0,149,6,40,0.2564102564102564,34,0.21794871794871795,46,0.2948717948717949,36,0.23076923076923078,36,0.23076923076923078,40,0.24691358024691357,5,33,0.2037037037037037,2,44,0.2716049382716049,4,33,0.2037037037037037,3,0,0.0,0,1,0.006172839506172839,1,2,0.012345679012345678,1,3,0.018518518518518517,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,159,80.0,77.01731407071183,0.006211180124223602,0.9875776397515528,0.4968944099378882,0.9813664596273292,3,0,3,0.05555555555555555,0.0,0.05555555555555555,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,160,80.0,78.01709214439273,0.0,0.9937888198757764,0.4968944099378882,0.9937888198757764,3,0,3,0.05555555555555555,0.0,0.05555555555555555,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,161,80.54,43.371823418743496,0.037267080745341616,1.0,0.500248447204969,0.9627329192546584,48,54,48,0.8888888888888888,1.0,0.8888888888888888,0,160,80.0,77.51881492042217,0.0,0.9937888198757764,0.4968944099378882,0.9937888198757764,6,0,6,0.1111111111111111,0.0,0.1111111111111111
613828426,200,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.2571428571428571,0.22857142857142856,0.9722222222222222,0.39,0.61,0.53,0.47,1,5,2,0.7,9,1,0,29,0,28,35,32,0.32,18,0.18,21,0.21,29,0.29,29,0.29,15,0.14150943396226415,4,8,0.07547169811320754,2,9,0.08490566037735849,2,16,0.1509433962264151,4,14,0.1320754716981132,5,9,0.08490566037735849,2,12,0.11320754716981132,2,11,0.10377358490566038,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,105,69.8695652173913,27.569366029874985,0.0,1.0,0.6654244306418219,1.0,6,8,32,0.17142857142857143,0.22857142857142856,0.8888888888888888,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,8,70,41.3125,19.455243776850153,0.0761904761904762,0.6666666666666666,0.39345238095238094,0.5904761904761905,20,27,1,0.5714285714285714,0.7714285714285715,0.027777777777777776,0,105,67.86538461538461,31.40371661379849,0.0,1.0,0.6463369963369963,1.0,9,8,35,0.2571428571428571,0.22857142857142856,0.9722222222222222
613525809,288,147,141,0,0.0,0,0,6,0.04081632653061224,0,0.12244897959183673,0.0,0.12244897959183673,0.4397163120567376,0.5602836879432624,0.5319148936170213,0.46808510638297873,0,7,3,0.8,15,1,0,1,0,134,6,41,0.2907801418439716,28,0.19858156028368795,34,0.24113475177304963,38,0.2695035460992908,38,0.2695035460992908,41,0.2789115646258503,5,27,0.1836734693877551,3,33,0.22448979591836735,2,34,0.23129251700680273,4,0,0.0,0,1,0.006802721088435374,1,1,0.006802721088435374,1,4,0.027210884353741496,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,144,72.5,69.51918200516076,0.00684931506849315,0.9863013698630136,0.4965753424657534,0.9794520547945206,3,0,3,0.061224489795918366,0.0,0.061224489795918366,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,145,72.5,70.51890999346676,0.0,0.9931506849315068,0.4965753424657534,0.9931506849315068,3,0,3,0.061224489795918366,0.0,0.061224489795918366,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,146,73.04444444444445,39.049800429454784,0.0410958904109589,1.0,0.5003044140030442,0.958904109589041,43,49,43,0.8775510204081632,1.0,0.8775510204081632,0,145,72.5,70.02083023405726,0.0,0.9931506849315068,0.4965753424657534,0.9931506849315068,6,0,6,0.12244897959183673,0.0,0.12244897959183673
613882942,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.41,0.59,0.6,0.4,1,5,2,0.7,13,1,0,1,0,93,6,34,0.34,15,0.15,26,0.26,25,0.25,25,0.25,33,0.3113207547169811,5,14,0.1320754716981132,2,25,0.2358490566037736,2,22,0.20754716981132076,4,1,0.009433962264150943,1,1,0.009433962264150943,1,1,0.009433962264150943,1,3,0.02830188679245283,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
613525810,270,138,132,0,0.0,0,0,6,0.043478260869565216,0,0.13043478260869565,0.0,0.13043478260869565,0.4318181818181818,0.5681818181818182,0.5378787878787878,0.4621212121212121,0,7,3,0.9,15,1,0,1,0,125,6,39,0.29545454545454547,25,0.1893939393939394,32,0.24242424242424243,36,0.2727272727272727,36,0.2727272727272727,39,0.2826086956521739,5,24,0.17391304347826086,3,31,0.2246376811594203,2,32,0.2318840579710145,4,0,0.0,0,1,0.007246376811594203,1,1,0.007246376811594203,1,4,0.028985507246376812,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,135,68.0,65.02050958479691,0.0072992700729927005,0.9854014598540146,0.49635036496350365,0.9781021897810219,3,0,3,0.06521739130434782,0.0,0.06521739130434782,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,136,68.0,66.02019892931759,0.0,0.9927007299270073,0.49635036496350365,0.9927007299270073,3,0,3,0.06521739130434782,0.0,0.06521739130434782,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,137,68.54761904761905,36.457543723227786,0.043795620437956206,1.0,0.5003475842891901,0.9562043795620438,40,46,40,0.8695652173913043,1.0,0.8695652173913043,0,136,68.0,65.52226084825422,0.0,0.9927007299270073,0.49635036496350365,0.9927007299270073,6,0,6,0.13043478260869565,0.0,0.13043478260869565
613882945,208,107,101,0,0.0,0,0,6,0.056074766355140186,0,0.17142857142857143,0.0,0.16666666666666666,0.4158415841584158,0.5841584158415841,0.594059405940594,0.40594059405940597,1,5,2,0.7,12,1,0,1,0,94,6,34,0.33663366336633666,16,0.15841584158415842,26,0.25742574257425743,25,0.24752475247524752,25,0.24752475247524752,33,0.308411214953271,5,15,0.14018691588785046,2,25,0.2336448598130841,2,22,0.205607476635514,4,1,0.009345794392523364,1,1,0.009345794392523364,1,1,0.009345794392523364,1,3,0.028037383177570093,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,105,53.0,50.02665955934562,0.009433962264150943,0.9905660377358491,0.5,0.9811320754716981,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,104,52.0,50.02665955934562,0.0,0.9811320754716981,0.49056603773584906,0.9811320754716981,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,106,53.06315789473684,27.53746176672819,0.05660377358490566,1.0,0.5005958291956306,0.9433962264150944,29,36,30,0.8285714285714286,1.0,0.8333333333333334,0,105,52.5,50.029158164680986,0.0,0.9905660377358491,0.49528301886792453,0.9905660377358491,6,0,6,0.17142857142857143,0.0,0.16666666666666666
613882947,286,146,140,0,0.0,0,0,6,0.0410958904109589,0,0.125,0.0,0.12244897959183673,0.45,0.55,0.5642857142857143,0.4357142857142857,1,5,2,0.8,17,1,0,1,0,133,6,44,0.3142857142857143,28,0.2,35,0.25,33,0.2357142857142857,33,0.2357142857142857,43,0.2945205479452055,5,27,0.18493150684931506,2,34,0.2328767123287671,2,30,0.2054794520547945,3,1,0.00684931506849315,1,1,0.00684931506849315,1,1,0.00684931506849315,1,3,0.02054794520547945,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,144,72.5,69.51918200516076,0.006896551724137931,0.993103448275862,0.5,0.9862068965517241,3,0,3,0.0625,0.0,0.061224489795918366,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,143,71.5,69.51918200516076,0.0,0.9862068965517241,0.49310344827586206,0.9862068965517241,3,0,3,0.0625,0.0,0.061224489795918366,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,145,72.54477611940298,38.76173210392108,0.041379310344827586,1.0,0.5003088008234688,0.9586206896551724,42,49,43,0.875,1.0,0.8775510204081632,0,144,72.0,69.52098004679355,0.0,0.993103448275862,0.496551724137931,0.993103448275862,6,0,6,0.125,0.0,0.12244897959183673
612670455,206,106,100,0,0.0,0,0,6,0.05660377358490566,0,0.17142857142857143,0.0,0.16666666666666666,0.45,0.55,0.53,0.47,1,5,3,0.8,6,1,0,1,0,93,6,30,0.3,22,0.22,23,0.23,25,0.25,25,0.25,29,0.27358490566037735,5,20,0.18867924528301888,3,23,0.2169811320754717,2,22,0.20754716981132076,4,1,0.009433962264150943,1,2,0.018867924528301886,1,0,0.0,0,3,0.02830188679245283,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,104,52.5,49.52692870213806,0.009523809523809525,0.9904761904761905,0.5,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,103,51.5,49.52692870213806,0.0,0.9809523809523809,0.49047619047619045,0.9809523809523809,3,0,3,0.08571428571428572,0.0,0.08333333333333333,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,105,52.56382978723404,27.250047242058717,0.05714285714285714,1.0,0.5006079027355623,0.9428571428571428,29,35,30,0.8285714285714286,1.0,0.8333333333333334,0,104,52.0,49.52945251733222,0.0,0.9904761904761905,0.49523809523809526,0.9904761904761905,6,0,6,0.17142857142857143,0.0,0.16666666666666666
613882949,288,147,141,0,0.0,0,0,6,0.04081632653061224,0,0.12244897959183673,0.0,0.12244897959183673,0.45390070921985815,0.5460992907801419,0.5602836879432624,0.4397163120567376,1,5,2,0.8,17,1,0,1,0,134,6,44,0.3120567375886525,29,0.20567375886524822,35,0.24822695035460993,33,0.23404255319148937,33,0.23404255319148937,43,0.2925170068027211,5,28,0.19047619047619047,2,34,0.23129251700680273,2,30,0.20408163265306123,3,1,0.006802721088435374,1,1,0.006802721088435374,1,1,0.006802721088435374,1,3,0.02040816326530612,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,145,73.0,70.01904502823976,0.00684931506849315,0.9931506849315068,0.5,0.9863013698630136,3,0,3,0.061224489795918366,0.0,0.061224489795918366,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,0,144,72.0,70.01904502823976,0.0,0.9863013698630136,0.4931506849315068,0.9863013698630136,3,0,3,0.061224489795918366,0.0,0.061224489795918366,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0,0,0,0.0,0.0,0.0,6,146,73.04444444444445,39.049800429454784,0.0410958904109589,1.0,0.5003044140030442,0.958904109589041,43,49,43,0.8775510204081632,1.0,0.8775510204081632,0,145,72.5,70.02083023405726,0.0,0.9931506849315068,0.4965753424657534,0.9931506849315068,6,0,6,0.12244897959183673,0.0,0.12244897959183673
