feature,plot_file,pass_count,fail_count,pass_mean,fail_mean,pass_median,fail_median,pass_std,fail_std,mean_difference_fail_minus_pass,median_difference_fail_minus_pass,mannwhitney_u,mannwhitney_p,rank_biserial,welch_t,welch_p,ks_statistic,ks_p,cohen_d
modified_token_first_fraction,analysis/feature_target_plots/modified_token_first_fraction.png,2560,86,-0.06445855965313513,-0.09302325581395349,0.0,0.0,0.24709929047036655,0.292168644963595,-0.02856469616081836,0.0,106861.0,0.2858629024972721,-0.029242369186046502,-0.8959610230504242,0.37268696635948995,0.02817950581395349,0.9999993989808065,-0.11486744374340468
longest_mC_run,analysis/feature_target_plots/longest_mC_run.png,2560,86,0.83984375,0.9186046511627907,1.0,1.0,0.6681312373569739,0.7065261541983762,0.07876090116279066,0.0,116099.5,0.33774618107196663,0.054682957848837255,1.0186013331270984,0.31111719055131243,0.035655886627906974,0.9998092355713184,0.117658980129034
star_first_position,analysis/feature_target_plots/star_first_position.png,2560,86,0.987890625,2.883720930232558,1.0,1.0,4.035046962501868,13.693638372402896,1.895830305232558,0.0,113816.0,0.35401946605310697,0.03393895348837206,1.28202756369476,0.20329852201512782,0.030977470930232558,0.9999915726510542,0.4061681778085572
base_A_fraction,analysis/feature_target_plots/base_A_fraction.png,2560,86,0.28765971989359934,0.2912644085488856,0.3,0.29,0.1080075100659261,0.11644798236334084,0.0036046886552862367,-0.010000000000000009,103787.0,0.36561089994419016,-0.05716751453488367,0.2830077761978779,0.7778209229461519,0.10961119186046511,0.25073216953857336,0.033287643189378116
methyl_first_fraction,analysis/feature_target_plots/methyl_first_fraction.png,2560,86,-0.11864838468433443,-0.09379844961240309,0.0,0.0,0.33285252890033246,0.3610514466593686,0.02484993507193134,0.0,113694.0,0.3681333290535628,0.032830668604651114,0.6293502971412923,0.5307154829738818,0.031368095930232556,0.9999884608944952,0.07444644265687282
methyl_first_position,analysis/feature_target_plots/methyl_first_position.png,2560,86,0.112109375,2.046511627906977,0.0,0.0,3.9873199082286916,13.967110086151925,1.9344022529069769,0.0,113691.5,0.36846478388644976,0.032807957848837166,1.2826133544340674,0.20309529944620977,0.030977470930232558,0.9999915726510542,0.4156489319750988
token_rG_fraction,analysis/feature_target_plots/token_rG_fraction.png,2560,86,0.20953734314653927,0.2015000878524833,0.2169811320754717,0.21718621821164885,0.05928167023736507,0.0683587671926339,-0.008037255294055967,0.0002050861361771461,104050.0,0.38658902323941013,-0.05477834302325579,-1.0768241939472891,0.28445776519237087,0.11112827034883721,0.23694685168887314,-0.13486459992461702
token_rC_count,analysis/feature_target_plots/token_rC_count.png,2560,86,18.648828125,17.63953488372093,17.0,17.0,8.47568059688727,7.675649488821086,-1.009293241279071,0.0,104137.5,0.39300629772149,-0.05398346656976749,-1.195182133987138,0.23508435427231691,0.08528343023255813,0.5507358137092528,-0.11942688480514044
star_mean_position,analysis/feature_target_plots/star_mean_position.png,2560,86,48.94769833293207,51.04377520564252,52.5,52.5,21.601072945751028,22.91734881236565,2.096076872710448,0.0,115442.0,0.4133943384082466,0.04871002906976751,0.8358069861928009,0.40547338980539577,0.08519258720930233,0.5520916491720919,0.09684048461284245
methyl_span_fraction,analysis/feature_target_plots/methyl_span_fraction.png,2560,86,0.8653114810454973,0.8557579335573217,0.9932432432432432,1.0,0.33100185492928835,0.34396643386310316,-0.009553547488175607,0.006756756756756799,115304.0,0.4139411877927862,0.047456395348837166,-0.25365622345671884,0.8003373686162022,0.05961119186046512,0.9110756820188366,-0.028825536048420468
slash_mod_position_std,analysis/feature_target_plots/slash_mod_position_std.png,2560,86,3.0197248948168545,0.8243489192368831,0.0,0.0,12.376211850592426,3.4130819018713936,-2.1953759755799713,0.0,107439.5,0.4486894168887673,-0.023987100290697727,-4.967889890100288,1.5972400528269262e-06,0.049609375,0.980095634451015,-0.18008141345297154
longest_mU_run,analysis/feature_target_plots/longest_mU_run.png,2560,86,1.0296875,1.069767441860465,1.0,1.0,0.5604329503453086,0.5485960192521099,0.04007994186046493,0.0,114292.0,0.44967590988630657,0.03826308139534884,0.6659491776624287,0.5071271224251414,0.027843386627906978,0.999999584038177,0.07156412927055579
base_C_fraction,analysis/feature_target_plots/base_C_fraction.png,2560,86,0.1965834293750241,0.19928741582486936,0.19,0.19,0.04995700066803442,0.05135959544546901,0.0027039864498452637,0.0,115255.0,0.4570217236792091,0.04701126453488369,0.48065975004325284,0.631918455474925,0.07191133720930233,0.7544500662720585,0.05407680481277431
modified_token_span_fraction,analysis/feature_target_plots/modified_token_span_fraction.png,2560,86,0.9295340182766669,0.9041521749748191,1.0,1.0,0.24849826039576733,0.2912895156750934,-0.025381843301847784,0.0,114595.0,0.46793840195722325,0.041015625,-0.7983667224515427,0.4267780621717556,0.057385537790697674,0.9316869872798091,-0.1015322856596908
modified_token_last_fraction,analysis/feature_target_plots/modified_token_last_fraction.png,2560,86,0.8650754586235317,0.8111289191608656,1.0,1.0,0.4926799685260803,0.5834427560828819,-0.05394653946266614,0.0,114591.0,0.46833417182399306,0.040979287790697594,-0.847372138391078,0.3990576754353111,0.057385537790697674,0.9316869872798091,-0.10879469027652171
slash_mod_span_fraction,analysis/feature_target_plots/slash_mod_span_fraction.png,2560,86,0.059106632933019744,0.03127277545882197,0.0,0.0,0.23063004496554,0.15501250320264512,-0.027833857474197775,0.0,107558.0,0.46917119081459335,-0.022910610465116332,-1.6064986957847585,0.1113787979379378,0.034166061046511625,0.999919110243335,-0.12176399850926493
modified_token_last_position,analysis/feature_target_plots/modified_token_last_position.png,2560,86,103.93828125,99.01162790697674,105.0,105.0,33.93372300572268,36.96627849208026,-4.926653343023261,0.0,105342.5,0.48683617742785956,-0.043036882267441845,-1.2188040266400442,0.22610791382644102,0.10800327034883721,0.26601909939213375,-0.1447507800609415
methyl_density_middle,analysis/feature_target_plots/methyl_density_middle.png,2560,86,0.04660257243508307,0.06570982429682103,0.0,0.0,0.11292370889239932,0.13501113705918769,0.019107251861737957,0.0,113586.5,0.4927558262245145,0.031854106104651114,1.2972798915472445,0.19788612931421892,0.06702398255813953,0.8236711727975696,0.16804889143421067
methyl_count_5p,analysis/feature_target_plots/methyl_count_5p.png,2560,86,3.62734375,3.7906976744186047,3.0,3.0,2.8189115945973775,2.9028030229205837,0.16335392441860463,0.0,114020.0,0.49958710800300465,0.035792151162790775,0.5137936220813628,0.6086489470837577,0.057857921511627906,0.9275686443697202,0.0578931040920962
methyl_count_middle,analysis/feature_target_plots/methyl_count_middle.png,2560,86,1.722265625,2.546511627906977,0.0,0.0,4.372528313553083,5.593393112559486,0.8242460029069769,0.0,113515.5,0.5013262145865081,0.03120912063953485,1.3527514368640519,0.17958011476457608,0.06507085755813953,0.8491533504996476,0.18660638986560912
star_last_fraction,analysis/feature_target_plots/star_last_fraction.png,2560,86,0.7447220569712282,0.7592085662014221,0.9904761904761904,0.9904761904761904,0.6542611718835327,0.6418761197481097,0.0144865092301939,0.0,114340.0,0.5155415802373976,0.03869912790697683,0.20573681203802152,0.837455891721148,0.09688408430232558,0.3899409749977044,0.022155142686988687
mod_density_5p,analysis/feature_target_plots/mod_density_5p.png,2560,86,0.18083908343461153,0.1795469390920588,0.1714285714285714,0.1714285714285714,0.11660010876072277,0.10466206449712644,-0.0012921443425527313,0.0,114424.0,0.520046093578209,0.03946220930232558,-0.11217621773410577,0.9109274682561127,0.08724563953488372,0.5216786566166997,-0.011116616497389096
modified_token_density_5p,analysis/feature_target_plots/modified_token_density_5p.png,2560,86,0.18083908343461153,0.1795469390920588,0.1714285714285714,0.1714285714285714,0.11660010876072277,0.10466206449712644,-0.0012921443425527313,0.0,114424.0,0.520046093578209,0.03946220930232558,-0.11217621773410577,0.9109274682561127,0.08724563953488372,0.5216786566166997,-0.011116616497389096
token_mU_fraction,analysis/feature_target_plots/token_mU_fraction.png,2560,86,0.03876539982471683,0.040696785491031305,0.0310077519379844,0.0307692307692307,0.0324388859001025,0.03438969586138102,0.0019313856663144766,-0.000238521168753697,105639.0,0.5216156864969083,-0.04034338662790693,0.5132091152097413,0.6090604063519326,0.12137536337209302,0.15823982898812466,0.059420993544281195
base_U_fraction,analysis/feature_target_plots/base_U_fraction.png,2560,86,0.2664131767023434,0.26176870514811407,0.27,0.27,0.04985064890779915,0.05938918937859575,-0.0046444715542293125,0.0,105853.0,0.5436329978597727,-0.03839934593023253,-0.7168004957848197,0.4753726304419362,0.15250726744186047,0.037191539959947034,-0.09254606843521665
base_T_fraction,analysis/feature_target_plots/base_T_fraction.png,2560,86,0.2664131767023434,0.26176870514811407,0.27,0.27,0.04985064890779915,0.05938918937859575,-0.0046444715542293125,0.0,105853.0,0.5436329978597727,-0.03839934593023253,-0.7168004957848197,0.4753726304419362,0.15250726744186047,0.037191539959947034,-0.09254606843521665
token_rC_fraction,analysis/feature_target_plots/token_rC_fraction.png,2560,86,0.16476481408957705,0.16132449552459785,0.160377358490566,0.160377358490566,0.05937336747695564,0.0589023123062921,-0.0034403185649792,0.0,106107.5,0.5683851248986795,-0.0360873909883721,-0.5326320523059097,0.5955880057577745,0.07348292151162791,0.7309671395016468,-0.057958526550343815
modified_token_count_5p,analysis/feature_target_plots/modified_token_count_5p.png,2560,86,6.48359375,6.627906976744186,6.0,6.0,3.599493632568711,4.209363544535967,0.14431322674418645,0.0,113234.0,0.5952963544040872,0.028651889534883734,0.31410096407253696,0.7541775780051775,0.050826671511627904,0.9748958386189647,0.03985784260223322
purine_fraction,analysis/feature_target_plots/purine_fraction.png,2560,86,0.5370033939226324,0.5389438790270165,0.54,0.5356060606060606,0.07670676023175396,0.08436866775821128,0.0019404851043840488,-0.0043939393939393945,106420.5,0.5991719830488553,-0.03324400436046515,0.21039264237631147,0.833837970131937,0.08319404069767442,0.582166536872005,0.02521258369176716
pyrimidine_fraction,analysis/feature_target_plots/pyrimidine_fraction.png,2560,86,0.4629966060773675,0.46105612097298343,0.46,0.46439393939393936,0.07670676023175396,0.0843686677582113,-0.0019404851043840488,0.004393939393939339,113739.5,0.5991719830488553,0.03324400436046515,-0.21039264237631147,0.833837970131937,0.08319404069767442,0.582166536872005,-0.02521258369176716
longest_rG_run,analysis/feature_target_plots/longest_rG_run.png,2560,86,2.651171875,2.6627906976744184,2.0,3.0,0.8755049867247999,0.8346956488837053,0.011618822674418272,1.0,113406.5,0.6018627427619879,0.030218931686046613,0.12676589318975892,0.8994041655033286,0.07364643895348837,0.7284744592875523,0.01329046135188536
methyl_density_5p,analysis/feature_target_plots/methyl_density_5p.png,2560,86,0.10057155009141586,0.1015929408580201,0.0857142857142857,0.0857142857142857,0.0826139844941643,0.07195802225072352,0.0010213907666042493,0.0,113330.5,0.6298493345059855,0.02952852470930223,0.12881115177946956,0.8977861763179359,0.09037063953488372,0.47680425081922573,0.012411653701708346
base_G_count,analysis/feature_target_plots/base_G_count.png,2560,86,26.503515625,25.848837209302324,25.0,26.0,7.794296778676166,8.440124674100726,-0.6546784156976742,1.0,106785.5,0.635705848617596,-0.02992823401162792,-0.709242432054834,0.4800086328423901,0.057612645348837206,0.929710559648606,-0.08376249867536596
slash_mod_last_position,analysis/feature_target_plots/slash_mod_last_position.png,2560,86,11.326953125,5.453488372093023,-1.0,-1.0,33.68532020447467,21.77351709098987,-5.873464752906976,0.0,108196.5,0.648284151157456,-0.017110283430232576,-2.406698722675597,0.017947855519865056,0.08359375,0.5761173510738736,-0.17601773825893674
rna_density_5p,analysis/feature_target_plots/rna_density_5p.png,2560,86,0.8099617722255917,0.8164663499444859,0.8285714285714286,0.8285714285714286,0.13028428300602907,0.11070468536247324,0.006504577718894122,0.0,107021.0,0.6507282071124684,-0.027788880813953476,0.5326316753519511,0.5955577580137381,0.08529251453488372,0.550570228491838,0.050150627344256085
base_length,analysis/feature_target_plots/base_length.png,2560,86,105.5375,103.26744186046511,100.0,100.0,21.646114640166726,21.127859733260838,-2.270058139534882,0.0,107132.5,0.6523454529466215,-0.02677598110465118,-0.9792770051638987,0.3300366834718843,0.12702579941860465,0.12469992569231655,-0.10495123462285777
star_last_position,analysis/feature_target_plots/star_last_position.png,2560,86,97.427734375,97.46511627906976,104.0,104.0,40.98215202055384,38.70087327618411,0.03738190406976116,0.0,112828.5,0.6748513663115063,0.024968204941860472,0.008793465252682283,0.9930030600614893,0.09980014534883722,0.3543452179484095,0.0009137418825508395
gc_fraction,analysis/feature_target_plots/gc_fraction.png,2560,86,0.4459271034040572,0.4469668863030003,0.43,0.43166666666666664,0.08477174739814133,0.09340750242500821,0.0010397828989430757,0.0016666666666666496,112768.0,0.6993965408526499,0.024418604651162745,0.1018318086356593,0.919117299493787,0.08333030523255813,0.5801495259310753,0.01222367829867782
au_fraction,analysis/feature_target_plots/au_fraction.png,2560,86,0.5540728965959427,0.5530331136969997,0.57,0.5683333333333334,0.08477174739814133,0.0934075024250082,-0.0010397828989430202,-0.0016666666666665941,107392.0,0.6993965408526499,-0.024418604651162745,-0.10183180863565387,0.9191172994937913,0.08333030523255813,0.5801495259310753,-0.01222367829867717
slash_mod_last_fraction,analysis/feature_target_plots/slash_mod_last_fraction.png,2560,86,-0.758532936701196,-0.8041419872515045,-1.0,-1.0,0.6209445467912434,0.5329801532900598,-0.045609050550308505,0.0,108565.0,0.7136461637076186,-0.013762718023255793,-0.7760807827236724,0.4396721695153861,0.06463481104651163,0.8546259363291951,-0.07376388845263912
methyl_last_position,analysis/feature_target_plots/methyl_last_position.png,2560,86,97.52734375,97.79069767441861,103.0,105.0,41.23774741205865,38.91442081982999,0.2633539244186096,2.0,112562.5,0.7155921763681099,0.022551780523255793,0.06160803346640135,0.9510093091860498,0.10019077034883721,0.34974248726991136,0.006397505326929696
star_position_std,analysis/feature_target_plots/star_position_std.png,2560,86,45.87459515301386,44.272862069648525,49.52692870213806,49.52692870213806,19.913418175928538,18.87136515126072,-1.6017330833653318,0.0,107694.5,0.716134130324716,-0.021670603197674443,-0.772790253167206,0.4416387898203966,0.1646984011627907,0.01927101406873922,-0.08056696324015056
rna_count_5p,analysis/feature_target_plots/rna_count_5p.png,2560,86,30.031640625,29.511627906976745,29.0,29.0,8.218547564841773,7.351261093967662,-0.5200127180232563,0.0,107779.5,0.7332021461388124,-0.020898437499999978,-0.6426433080529644,0.5220490492397547,0.11785973837209303,0.18250044575233296,-0.06347738356900759
slash_mod_mean_position,analysis/feature_target_plots/slash_mod_mean_position.png,2560,86,8.241390593998016,4.48578811369509,-1.0,-1.0,25.920241652917326,19.37891139059593,-3.755602480302926,0.0,108754.5,0.7482322119395386,-0.012041242732558133,-1.7455245189491955,0.08410943163090319,0.06373546511627907,0.8656789862379394,-0.1459289528514098
base_C_count,analysis/feature_target_plots/base_C_count.png,2560,86,20.967578125,20.63953488372093,19.0,19.0,7.719493880403542,7.269457121404959,-0.3280432412790688,0.0,112239.0,0.7561270675848575,0.019613008720930303,-0.4107753400399654,0.6821970695545461,0.06710574127906976,0.8225966526441987,-0.042572968967555545
longest_gc_run,analysis/feature_target_plots/longest_gc_run.png,2560,86,2.941796875,2.9302325581395348,3.0,3.0,1.0498195260474146,0.942970246856659,-0.011564316860465329,0.0,111934.5,0.779232760821742,0.016846838662790686,-0.11143273047240455,0.9115153798514409,0.05966569767441861,0.9105331354999785,-0.011049897338425966
star_span_fraction,analysis/feature_target_plots/star_span_fraction.png,2560,86,0.8565155169589967,0.8454249795764192,0.9809523809523808,0.9809523809523808,0.32671527105809095,0.3396918365059171,-0.011090537382577592,0.0,111894.0,0.7819033174310599,0.016478924418604546,-0.2981750743042334,0.7662540844541912,0.10391533430232558,0.3078494862585592,-0.033901455099910556
star_density,analysis/feature_target_plots/star_density.png,2560,86,0.05030920457055878,0.05264545058183418,0.0566037735849056,0.0555555555555555,0.026618811465737628,0.03450849000350891,0.0023362460112754044,-0.0010482180293501023,108265.5,0.7821039627571478,-0.016483466569767402,0.6216474672484766,0.535773053203126,0.10169876453488372,0.33232624869900773,0.08682197683205953
slash_mod_mean_fraction,analysis/feature_target_plots/slash_mod_mean_fraction.png,2560,86,-0.7881694427842519,-0.8200543291216039,-1.0,-1.0,0.5432384022275794,0.4841217480338688,-0.03188488633735198,0.0,108958.0,0.7858233130481916,-0.010192587209302273,-0.5982508756086566,0.5511371848491858,0.0479015261627907,0.9860919650297695,-0.05888922988522251
star_count,analysis/feature_target_plots/star_count.png,2560,86,5.497265625,6.0,6.0,6.0,2.3779287373395324,4.702940256778043,0.5027343750000002,0.0,108719.0,0.7942419829851334,-0.012363735465116266,0.9871004270847876,0.3263475946111901,0.05049963662790698,0.9763630808143463,0.20216719372642825
star_count_3p,analysis/feature_target_plots/star_count_3p.png,2560,86,2.633984375,3.1511627906976742,3.0,3.0,1.1831240329255632,3.2558271447846896,0.5171784156976744,0.0,111304.5,0.8044051276081571,0.011123728197674376,1.469830082786883,0.14526716298010012,0.033711845930232555,0.9999390376522137,0.39717596325799487
slash_mod_first_position,analysis/feature_target_plots/slash_mod_first_position.png,2560,86,5.176953125,3.5813953488372094,-1.0,-1.0,22.856748791382778,17.740923191230905,-1.5955577761627904,0.0,109136.5,0.8192553143192131,-0.008571039244186007,-0.811713223150556,0.41899107714982425,0.041015625,0.997993533889248,-0.07025725886384149
slash_mod_first_fraction,analysis/feature_target_plots/slash_mod_first_fraction.png,2560,86,-0.8176395696342158,-0.8354147627103264,-1.0,-1.0,0.48150814998433356,0.4454797539445908,-0.01777519307611064,0.0,109179.0,0.8272700157329134,-0.008184956395348886,-0.36297451033349654,0.7174583713139656,0.041015625,0.997993533889248,-0.03700143914449014
modified_token_mean_position,analysis/feature_target_plots/modified_token_mean_position.png,2560,86,54.19230774029268,53.716725284856906,52.5,56.90384615384615,19.002826391648142,21.19681647566242,-0.47558245543577016,4.403846153846153,111512.5,0.8342147832126788,0.013013263081395277,-0.20531435850203192,0.8377920012367969,0.07001271802325582,0.7820876130098694,-0.02492925226493214
max_gc_window_10,analysis/feature_target_plots/max_gc_window_10.png,2560,86,0.751328125,0.7453488372093022,0.7,0.75,0.12486097681291802,0.1325380981801846,-0.005979287790697785,0.050000000000000044,111359.0,0.8419824675504664,0.011618822674418494,-0.4122668398930146,0.6811226620535965,0.06015625,0.9055924521687021,-0.04779029252717222
token_mU_count,analysis/feature_target_plots/token_mU_count.png,2560,86,4.25703125,4.569767441860465,4.0,4.0,3.328026653412287,3.867027122843832,0.3127361918604654,0.0,108773.0,0.8478196458854923,-0.011873183139534893,0.7408210446355094,0.46074594000127184,0.09334120639534883,0.43598417361868963,0.09344598884714975
longest_star_run,analysis/feature_target_plots/longest_star_run.png,2560,86,0.876953125,0.8837209302325582,1.0,1.0,0.32855518400877304,0.32243940246603525,0.006767805232558155,0.0,110825.0,0.8509440882646325,0.006767805232558155,0.19133919026044496,0.8486859943410003,0.006767805232558139,1.0,0.02061090916835818
lna_count_3p,analysis/feature_target_plots/lna_count_3p.png,2560,86,0.000390625,0.0,0.0,0.0,0.01976423537605237,0.0,-0.000390625,0.0,110037.0,0.8562461139569648,-0.0003906249999999778,-1.0,0.3174050553751423,0.000390625,1.0,-0.02008979937873359
lna_density_3p,analysis/feature_target_plots/lna_density_3p.png,2560,86,8.138020833333321e-06,0.0,0.0,0.0,0.000411754903667757,0.0,-8.138020833333321e-06,0.0,110037.0,0.8562461139569648,-0.0003906249999999778,-1.0000000000000002,0.31740505537514224,0.000390625,1.0,-0.0200897993787336
slash_mod_count,analysis/feature_target_plots/slash_mod_count.png,2560,86,0.380078125,0.4186046511627907,0.0,0.0,1.354826375361776,1.482962982196908,0.03852652616279073,0.0,109335.0,0.8568185573086402,-0.006767805232558155,0.2376150452831342,0.8127207854519941,0.025417877906976746,0.9999999814399168,0.028346384334166218
has_slash_mod,analysis/feature_target_plots/has_slash_mod.png,2560,86,0.134375,0.12790697674418605,0.0,0.0,0.34112140652535977,0.33594508052243144,-0.006468023255813943,0.0,109368.0,0.8626903405260373,-0.0064680232558139705,-0.1755328954839794,0.8610509851969662,0.006468023255813953,1.0,-0.01897024571126174
decorated_length,analysis/feature_target_plots/decorated_length.png,2560,86,218.521484375,215.02325581395348,206.0,206.0,44.93158717134719,43.61353722498286,-3.498228561046517,0.0,111076.0,0.88161380875269,0.009047965116279144,-0.7309178379068572,0.4667037458693059,0.09301417151162791,0.4403731667440318,-0.07792922435556385
longest_slash_mod_run,analysis/feature_target_plots/longest_slash_mod_run.png,2560,86,0.246875,0.19767441860465115,0.0,0.0,0.9183073526351996,0.6101064023278422,-0.04920058139534886,0.0,109547.5,0.8972897919994341,-0.004837390988372103,-0.7209185337662363,0.47266874080593324,0.017996002906976744,1.0,-0.05406511443249551
base_G_fraction,analysis/feature_target_plots/base_G_fraction.png,2560,86,0.24934367402903318,0.24767947047813088,0.25,0.25,0.04393919682521672,0.05126755031703842,-0.001664203550902299,0.0,110964.5,0.8989142958751275,0.008035065406976738,-0.2973854988156427,0.7668633385086505,0.08181322674418605,0.6032147511383803,-0.03765703127197132
star_first_fraction,analysis/feature_target_plots/star_first_fraction.png,2560,86,-0.11179345998776857,-0.08621641337499725,0.0095238095238095,0.0095238095238095,0.337208441569416,0.3624200681309188,0.025577046612771326,0.0,110812.0,0.9110872332923827,0.006649709302325668,0.6451523721613888,0.5204694749854812,0.11320857558139535,0.21893979097857805,0.07566094489647013
slash_mod_density_5p,analysis/feature_target_plots/slash_mod_density_5p.png,2560,86,0.002727663921300973,0.005142580287929125,0.0,0.0,0.013236555779996845,0.024817034687355712,0.002414916366628152,0.0,110413.5,0.9134867374052942,0.003029614825581506,0.8981235235926768,0.3716090493610221,0.04173328488372093,0.9974298351853087,0.17548602279103148
token_length,analysis/feature_target_plots/token_length.png,2560,86,111.41484375,109.68604651162791,106.0,106.0,22.02144178689007,22.501378586737605,-1.7287972383720955,0.0,109466.0,0.9254497382871453,-0.005577761627907019,-0.7013055658581536,0.48491071190729845,0.10076308139534884,0.34306124491668116,-0.07844963505871644
terminal_gc_count,analysis/feature_target_plots/terminal_gc_count.png,2560,86,0.79296875,0.7906976744186046,1.0,1.0,0.6022860700366719,0.5555342753182305,-0.0022710755813953876,0.0,110526.0,0.9414842408715904,0.0040515988372094025,-0.03718438867622741,0.970418692218475,0.029451308139534883,0.999997813411455,-0.003779836224599501
slash_mod_count_5p,analysis/feature_target_plots/slash_mod_count_5p.png,2560,86,0.08515625,0.16279069767441862,0.0,0.0,0.43643907819105154,0.9924475403682738,0.07763444767441861,0.0,110217.0,0.9644538444510609,0.0012445494186046346,0.7230860163804351,0.47158661855162315,0.011237281976744186,1.0,0.16703500383476894
longest_rC_run,analysis/feature_target_plots/longest_rC_run.png,2560,86,2.56875,2.546511627906977,2.0,2.0,1.0426429578872565,1.001845083059969,-0.022238372093023262,0.0,109849.0,0.9699749297998151,-0.0020984738372092915,-0.20220457572974918,0.8402067135919908,0.014734738372093024,1.0,-0.021355201185546163
unknown_char_count,analysis/feature_target_plots/unknown_char_count.png,2560,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110080.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
unknown_char_fraction,analysis/feature_target_plots/unknown_char_fraction.png,2560,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110080.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
terminal_star_count,analysis/feature_target_plots/terminal_star_count.png,2560,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110080.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
token_lU_count,analysis/feature_target_plots/token_lU_count.png,2560,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110080.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
token_lU_fraction,analysis/feature_target_plots/token_lU_fraction.png,2560,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110080.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
longest_lU_run,analysis/feature_target_plots/longest_lU_run.png,2560,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110080.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
lna_count_5p,analysis/feature_target_plots/lna_count_5p.png,2560,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110080.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
lna_density_5p,analysis/feature_target_plots/lna_density_5p.png,2560,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110080.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
